"respondent_id","h1n1_vaccine","seasonal_vaccine"
30247,0.003625,0.372125
30248,0.9755,0.984375
30249,0.94375,0.999875
30250,0,0.000125
30251,0.314125,0.88275
30252,0.509625,0.435375
30253,0.662375,0.985125
30254,0.4315,0.062125
30255,0.626375,0.08125
30256,0.98925,0.933625
30257,0.18625,0.9845
30258,0.67275,0.238
30259,0.010625,0.000125
30260,0.41425,0.49525
30261,0.16325,0.954
30262,0.4165,0.857875
30263,0.0045,0.0205
30264,0.42775,0.122375
30265,0.023,0.38675
30266,0.003125,0.0475
30267,0,0
30268,0.002125,0.16375
30269,0.12325,0.954875
30270,0.182875,0.96875
30271,0.11875,0.963
30272,0.243,0.269625
30273,0.734875,0.169625
30274,0.848875,0.668625
30275,0.3765,0.846375
30276,0.02325,0.351625
30277,0.02175,0.75075
30278,0.044375,0.52825
30279,0.522,0.909625
30280,0.981375,0.9795
30281,0.00125,0.010125
30282,0.00975,0.07075
30283,0.20875,0.036
30284,0.144375,0.333
30285,0.219375,0.650125
30286,0.014125,0.00575
30287,0.0575,0.33725
30288,0.322625,0.54875
30289,0.7075,0.50025
30290,0,0
30291,0.002125,0.051125
30292,0.66375,0.98825
30293,0.0185,0.471625
30294,0.88375,0.932875
30295,0.001,0.01
30296,0.536,0.603
30297,0.015375,0.01
30298,0.027875,0.55875
30299,0.10025,0.36375
30300,0.829375,1
30301,0.59,0.57325
30302,0.052125,0.30225
30303,0.994625,0.908625
30304,0.0975,0.418125
30305,0.0785,0.922125
30306,0.2145,0.899
30307,0.997875,1
30308,0.43875,0.734125
30309,0.196875,0.866875
30310,0.99125,0.979875
30311,0.002125,0.00575
30312,0.525625,0.775
30313,0.0185,0.11575
30314,0.03575,0.035875
30315,0.011125,0.0865
30316,0.594,0.683875
30317,0.832,1
30318,0.14025,0.86325
30319,0.2005,0.887375
30320,0.929,0.928
30321,0.001125,0.005125
30322,0.001125,0.000125
30323,0.80475,0.639
30324,0.013,0.081125
30325,0.009875,0.01
30326,0.046625,0.3985
30327,0.570875,0.9635
30328,0.476875,0.852
30329,0,0
30330,0.011,0.00975
30331,0.330375,0.85825
30332,0.01975,0.184125
30333,0.011,0.324375
30334,0.116,0.453625
30335,1,1
30336,0.001,0.024625
30337,0.966375,0.999875
30338,0.63825,0.904
30339,0.99125,0.9645
30340,0.358,0.14725
30341,0.837625,0.43575
30342,0.711875,0.8005
30343,0.070375,0.494
30344,0.98575,0.929
30345,0.668375,0.31425
30346,0.424875,0.2765
30347,0.336375,0.49925
30348,0.01675,0.05525
30349,0.61275,0.79175
30350,0.842,0.59775
30351,0.001,0.005125
30352,0.599375,0.58075
30353,0.543875,0.184875
30354,0.007875,0.009875
30355,0.00125,0.036
30356,0.30775,0.04525
30357,0.005375,0.02025
30358,0.964375,1
30359,0.010125,0.019875
30360,0.747375,0.9695
30361,0.057375,0.637625
30362,0.621125,0.54575
30363,0.377375,0.09175
30364,0.802,0.88375
30365,0.320375,0.701625
30366,0.09825,0.349125
30367,1,0.995
30368,0.00675,0.004875
30369,0.008625,0.0905
30370,0.933875,0.989875
30371,0.009125,0.005
30372,0.014375,0
30373,0.236125,0.270375
30374,0.683625,0.734375
30375,0.065125,0.352125
30376,0.505875,0.093125
30377,0.001125,0
30378,0.98525,0.893
30379,0.914625,0.959875
30380,0.06,0.267875
30381,0.2745,0.035875
30382,0.8415,0.994875
30383,0.5405,0.6215
30384,0.06825,0.338125
30385,0.65225,0.562375
30386,0.96975,0.75275
30387,0.8565,0.98525
30388,0.024125,0.015
30389,0.562375,0.59525
30390,0.051625,0.306625
30391,0.98925,0.995125
30392,0.813,0.5775
30393,0.030125,0.086125
30394,0.24575,0.20475
30395,0.0175,0.055875
30396,0.385375,0.29075
30397,0.5655,0.21
30398,0.99575,1
30399,0.731,0.296375
30400,0.038625,0.487
30401,0.080375,0.28875
30402,0.21775,0.524625
30403,0.849375,1
30404,0.996625,0.995
30405,0.004375,0.00025
30406,0.010875,0.091
30407,0.002125,0
30408,0.008,0.010125
30409,0.805625,0.62325
30410,0.534625,0.826375
30411,0.50475,0.776875
30412,0.6085,0.506375
30413,0.409125,0.227375
30414,0.001,0.000125
30415,0.5035,0.590125
30416,0.009,0.015
30417,0.0075,0.046125
30418,0.001125,0.005375
30419,0.00225,0.243375
30420,0.064,0.34725
30421,0.802375,0.40125
30422,0.003125,0.164375
30423,0.117375,0.736375
30424,0,0.00025
30425,0.996875,1
30426,0.997625,0.994875
30427,0.997875,0.98025
30428,0.41675,0.881375
30429,0.442,0.594
30430,0.749,0.893125
30431,0.03875,0.13325
30432,0.797875,0.652125
30433,0.661625,0.11225
30434,0.014125,0.478
30435,0.00775,0.005
30436,0.320375,0.081625
30437,0.94125,0.964125
30438,0.282875,0.323125
30439,0.0235,0.10575
30440,0.94525,0.868375
30441,0.8985,0.816875
30442,0.93975,0.78575
30443,0.0385,0.58375
30444,0.00225,0.019875
30445,0.17975,0.948625
30446,0,0.031
30447,0.167625,0.704625
30448,0.022,0.405875
30449,0.04425,0.3965
30450,0.53575,0.877875
30451,0.7735,0.479625
30452,0.123375,0.14775
30453,0.032375,0.402125
30454,0.291375,0.44475
30455,0.530375,0.290625
30456,0.817875,0.62175
30457,0.002125,0.0305
30458,0.025125,0.532875
30459,0.27925,0.155375
30460,0.574375,0.501
30461,0.941625,1
30462,0,0
30463,0.0065,0.08625
30464,0.81125,0.809875
30465,0.343625,0.635
30466,0.8525,0.514625
30467,0.367125,0.152875
30468,0.014375,0.329875
30469,0.3125,0.136375
30470,0.005375,0.010625
30471,0.834,0.970125
30472,0.125,0.069875
30473,0.0265,0.00525
30474,0.747,0.7725
30475,0.001125,0.005
30476,0.11325,0.389375
30477,0.04725,0.4185
30478,0.492875,0.56575
30479,1,1
30480,0.01575,0.543375
30481,0.152625,0.649
30482,0.028625,0.2695
30483,0.0165,0.07675
30484,0.094875,0.429
30485,0.245875,0.72925
30486,0.143875,0.622375
30487,0.69975,0.87675
30488,0.49075,0.4945
30489,0.534,0.47
30490,0.687375,0.848625
30491,0.271625,0.284375
30492,0.041875,0.162375
30493,0.363625,0.411
30494,0.075125,0.11875
30495,0.505625,0.47975
30496,0.007625,0.22425
30497,0.346125,0.71025
30498,0.281125,0.275
30499,0.8,0.995125
30500,0,0
30501,0.7865,0.90675
30502,0.510875,0.597
30503,0.836625,0.871625
30504,0.7705,0.830875
30505,0.814875,0.234125
30506,0.412375,0.880125
30507,0.554125,0.504875
30508,0.935625,0.99475
30509,0.986875,0.99
30510,0.006875,0.004875
30511,0.668,0.32375
30512,0.005375,0.02575
30513,0.010125,0.02575
30514,0.8305,0.6775
30515,0.745,0.516375
30516,0,0.025125
30517,0.003375,0.025125
30518,0.00525,0.157125
30519,0.567125,0.827625
30520,0.4615,0.3715
30521,0,0
30522,0.98325,0.969625
30523,0.95025,0.990125
30524,0.0265,0.17275
30525,0.98475,1
30526,0.477125,0.376875
30527,0.515625,0.1385
30528,0.48775,0.771375
30529,0.919,0.675375
30530,0.144125,0.6595
30531,0.506875,0.566
30532,0.013,0.021125
30533,0.072,0.199375
30534,0.79025,0.99025
30535,0.004375,0.005
30536,1,0.995125
30537,0.021375,0.69875
30538,0.009375,0.194875
30539,0.2695,0.877625
30540,0.067125,0.840375
30541,0.953875,0.862125
30542,0.656375,0.374
30543,0.99025,0.974625
30544,0.005375,0
30545,0.299,0.08125
30546,0.5635,0.98875
30547,0.15925,0.695
30548,0.19,0.872625
30549,0.41275,0.71425
30550,0.01525,0.283625
30551,0.2275,0.82025
30552,0.57575,0.9945
30553,0.051,0.442
30554,0.35625,0.428875
30555,0.051625,0.036
30556,0.0905,0.25825
30557,0.13225,0.856875
30558,0.312125,0.974
30559,0.679625,0.65425
30560,0.0075,0.0345
30561,0.423125,0.547875
30562,0.307375,0.159125
30563,0.7855,0.963625
30564,0.169,0.928625
30565,0.00325,0.020625
30566,0.50125,0.3155
30567,0.7475,0.924125
30568,0.856375,0.81425
30569,0.066,0.369375
30570,0.008875,0.435875
30571,0.313,0.949625
30572,0.492,0.501125
30573,0.123125,0.283
30574,0.001,0
30575,0.013625,0.009875
30576,0.299625,0.07125
30577,0.3765,0.121
30578,0.408875,0.07675
30579,0.7975,0.529875
30580,0,0
30581,0.311625,0.89225
30582,0.03625,0.035
30583,0.19925,0.288125
30584,0.009875,0.020125
30585,0.404,0.994875
30586,0.863875,0.36975
30587,0.839375,0.979
30588,0.020625,0.472875
30589,0.37025,0.127875
30590,0.248,0.3265
30591,0.054375,0.4135
30592,0.83125,0.9195
30593,0.00225,0
30594,0.236,0.15625
30595,0.290625,0.05025
30596,0.09,0.908875
30597,0.0655,0.199
30598,0.121,0.4045
30599,0.26325,0.020625
30600,0.745875,0.68775
30601,0.449375,0.68325
30602,0.170875,0.827875
30603,0.26025,0.3635
30604,0.142375,0.086625
30605,0.066875,0.216625
30606,0.01075,0.010875
30607,0.05125,0.712875
30608,0.019625,0.025375
30609,0.952625,1
30610,0.263625,0.0665
30611,0.0035,0
30612,0,0
30613,0.907,0.953625
30614,0.74825,0.960125
30615,0.00425,0.005125
30616,0.009875,0.005125
30617,0.520375,0.465875
30618,0.525125,0.813125
30619,0,0
30620,0.16125,0.853375
30621,0.14175,0.522625
30622,0,0.000125
30623,0.17025,0.912125
30624,0.15025,0.846125
30625,0.583875,0.7815
30626,0.20575,0.989
30627,0.803375,0.780625
30628,0.50325,0.767
30629,0.096375,0.519125
30630,0.006625,0.020125
30631,0.038375,0.679125
30632,0.01625,0.081125
30633,0.706375,0.968875
30634,0.0045,0.030375
30635,0.00325,0
30636,0.813375,0.536875
30637,0,0.005
30638,0.484375,0.540375
30639,0.72075,0.51525
30640,0.382625,0.29825
30641,0.190875,0.644875
30642,0.012375,0.07175
30643,0.993125,0.98375
30644,0.0035,0.01025
30645,0.28975,0.399625
30646,0.208375,0.67425
30647,0.997625,0.994875
30648,0.20175,0.61375
30649,0.581625,0.776375
30650,0.001,0.005125
30651,0.194375,0.8165
30652,0.12675,0.602
30653,0.754625,0.511625
30654,0.113,0.684125
30655,0.011,0.004875
30656,0.001,0
30657,0.002125,0.15325
30658,0,0
30659,0.526625,0.651625
30660,0.0345,0.418125
30661,0.469625,0.90975
30662,0.024125,0.01025
30663,0.0675,0.52075
30664,0.407875,0.307625
30665,0.018,0.116625
30666,0.0025,0.041125
30667,0.1365,0.853375
30668,0.014375,0.305
30669,0.240875,0.040375
30670,0.218125,0.49075
30671,0.014125,0.199125
30672,0.6015,0.7365
30673,0.31625,0.70325
30674,0.0255,0.311375
30675,0.250375,0.44625
30676,0.013125,0.010125
30677,0.675,0.347875
30678,0.996625,0.98975
30679,0.192875,0.684375
30680,0.959375,0.924125
30681,0.718625,0.658875
30682,0.397375,0.202875
30683,0.996625,0.9645
30684,0.010125,0.218125
30685,0.063,0.47
30686,0.717375,0.781625
30687,0.616,0.057
30688,0.450625,0.541125
30689,0.420375,0.7855
30690,0.126625,0.933125
30691,0.0925,0.323375
30692,0.929,0.883375
30693,0,0
30694,0.0875,0.500875
30695,0.996625,0.97475
30696,0.648625,0.20825
30697,0.00225,0.000375
30698,0.008625,0.209125
30699,0.015125,0.416375
30700,0.7015,0.8935
30701,0.89975,0.81925
30702,0.53375,0.990125
30703,0.36375,1
30704,0.281875,0.133
30705,0.186375,0.221625
30706,0.035625,0.551625
30707,0.433875,0.5415
30708,0.21325,0.127125
30709,0.94825,0.96925
30710,0.998875,1
30711,0.017625,0.137375
30712,0.04225,0.061375
30713,0.9885,0.949
30714,0.96875,0.723625
30715,0.0095,0.3715
30716,0.25375,0.964125
30717,0.00975,0.42275
30718,0.084125,0.349
30719,0.031125,0.2195
30720,0.35925,0.14775
30721,0.008875,0.015125
30722,0,0.000125
30723,0.699375,0.97475
30724,0.250875,0.9485
30725,0.26,0.93375
30726,0.908625,0.88875
30727,0.835625,0.995125
30728,1,1
30729,0,0.004875
30730,0.411125,0.8105
30731,1,1
30732,0.7715,0.560375
30733,0.943875,0.995
30734,0.08225,0.790625
30735,0.5725,0.933375
30736,0.94875,0.995
30737,0.02175,0.03525
30738,0.5135,0.128
30739,0.01225,0.030375
30740,0.00425,0.005125
30741,0.250375,0.311
30742,0.01,0.05025
30743,0.08875,0.569875
30744,0.039125,0.020125
30745,0.4015,0.989875
30746,0.64425,0.5875
30747,0.327,0.061125
30748,0.34275,0.58125
30749,0.015625,0.004875
30750,0.001125,0
30751,0.001125,0.133875
30752,0.686,0.32475
30753,0.267875,0.882125
30754,0.8395,0.91725
30755,0.66,0.5375
30756,0.069,0.4845
30757,0.20775,0.912625
30758,0,0.000375
30759,0.072875,0.902125
30760,0.024,0.558
30761,0.987875,0.98525
30762,0.885875,0.90925
30763,0.519,0.45125
30764,0.008625,0.0665
30765,1,0.98975
30766,0.275625,0.37125
30767,0.47775,0.48125
30768,0.00225,0.020625
30769,0.60425,0.269
30770,0.331875,0.0765
30771,0.356375,0.9185
30772,0.499375,0.979875
30773,0.079875,0.333125
30774,0.40425,0.373625
30775,0.023375,0.312125
30776,0.00975,0.004875
30777,0.25125,0.522
30778,0.797375,0.77975
30779,0.65175,0.822125
30780,0.006625,0.030375
30781,0.002125,0
30782,0.23275,0.65225
30783,0.030125,0.032375
30784,0.637,0.6265
30785,0.83125,0.89925
30786,0.001125,0.0205
30787,0.720125,0.861375
30788,0.511125,0.405875
30789,0.68475,0.7805
30790,0.32525,0.111875
30791,0.320125,0.657875
30792,0.88875,0.8925
30793,0.16,0.13675
30794,0.004125,0
30795,0.506,0.38375
30796,0.864,0.873625
30797,0,0
30798,0.009875,0.015375
30799,0.018375,0.081875
30800,0.93175,0.873875
30801,0.003375,0.00525
30802,0.0555,0.40975
30803,0.846125,0.975125
30804,0.766875,0.989125
30805,0.23075,0.373
30806,0.077,0.2975
30807,0.397,0.322375
30808,0.008625,0.0205
30809,0.4665,0.695625
30810,0.896125,0.475375
30811,0.9675,1
30812,0,0
30813,0.18025,0.545875
30814,0.982625,0.969875
30815,0.365875,0.969
30816,0.414625,0.3535
30817,0.285125,0.979625
30818,0.30925,0.944
30819,0.19725,0.87725
30820,0.227,0.05125
30821,0.08725,0.7295
30822,0.12775,0.79575
30823,0.030625,0.05075
30824,0.99775,0.95875
30825,0.232875,0.052
30826,0.275,0.51325
30827,0.881375,0.394875
30828,0.0045,0.004875
30829,0.428,0.20725
30830,0.648,0.596875
30831,0.460625,0.683125
30832,0.004625,0
30833,0.134625,0.226875
30834,0.525625,0.5485
30835,0.792875,0.93925
30836,0,0
30837,0.490875,0.68625
30838,0.172375,0.806375
30839,0.329625,0.37525
30840,0.18,0.656375
30841,0.012,0.01575
30842,0.121625,0.554375
30843,0.048125,0.365625
30844,0.5475,0.394625
30845,0.26275,0.19275
30846,0.236625,0.181875
30847,0.00975,0.026
30848,0.005625,0.011375
30849,0.004375,0.00525
30850,0.133375,0.464125
30851,0.831375,0.86175
30852,0.020875,0.010375
30853,0.00225,0
30854,0.486875,0.4995
30855,0.715125,0.953
30856,0.018,0.253125
30857,0.01975,0.405875
30858,0.76175,0.638125
30859,0.00425,0.18425
30860,0.44625,0.515
30861,0.76275,0.396125
30862,0.787125,0.97375
30863,0.05575,0.377125
30864,0.011125,0.0155
30865,0.001,0.13375
30866,0.004125,0
30867,0.987125,0.94875
30868,0.476125,0.56125
30869,0.430375,0.507
30870,0.1625,0.69625
30871,0.2635,0.258875
30872,0.001,0.030125
30873,0.999,0.99975
30874,0.38475,0.146625
30875,0.003125,0.052125
30876,0.001125,0.035
30877,0.642375,0.83275
30878,0.35475,0.09675
30879,0.448125,0.321375
30880,0.345,0.448625
30881,0.522,0.876
30882,0.13,0.187875
30883,0.016125,0.031375
30884,0.234875,0.994875
30885,0.022,0.168375
30886,0.1195,0.98425
30887,0.012,0.132875
30888,0.024,0.362125
30889,0.749375,0.617125
30890,0.9475,0.82175
30891,0.3745,0.583375
30892,0.004125,0.015125
30893,0.784625,0.506
30894,0.700875,0.41825
30895,0.766,0.901875
30896,0.7145,0.622
30897,0.0545,0.509125
30898,0.14075,0.8055
30899,0.4265,0.999875
30900,0.363,0.205375
30901,0.940375,0.934625
30902,0.01075,0.010375
30903,0.00125,0.03125
30904,0.488125,0.318625
30905,0.762625,0.995
30906,0.01525,0.005
30907,0.008125,0.010125
30908,0.429375,0.312375
30909,0.125,0.7305
30910,0.993375,0.989375
30911,0.333875,0.6175
30912,0.187,0.68975
30913,0.002,0.20825
30914,0.001125,0
30915,0.997875,0.995125
30916,0.002,0.005
30917,0.801125,0.843
30918,0.0305,0.584125
30919,0.003375,0.021125
30920,0.2885,0.014875
30921,0.56175,0.57725
30922,0.505,0.1185
30923,0.048875,0.453375
30924,0.246875,0.06675
30925,0.842,0.77075
30926,0.952125,0.83275
30927,0.002125,0.199
30928,0.749875,0.5575
30929,0.204875,0.255625
30930,0.70175,0.86325
30931,0.51525,0.675125
30932,0.55225,0.883375
30933,0.258,0.59375
30934,0.24625,0.067375
30935,0.17775,0.489375
30936,0.49925,0.103625
30937,0.5225,0.88225
30938,0.25675,0.9795
30939,0.101875,0.3625
30940,0.225875,0.99
30941,0,0.005
30942,0.399625,0.899125
30943,0.2235,0.989625
30944,0.635875,0.547
30945,0.003125,0
30946,0.113375,0.75025
30947,0.63475,0.580625
30948,0.156,0.787
30949,0.488125,0.949875
30950,0.198,0.964375
30951,0.0155,0.07625
30952,0.00425,0.005
30953,0.0375,0.509625
30954,0.990875,0.821375
30955,0.11,0.853
30956,0.7375,0.81275
30957,0.002375,0
30958,0.86275,0.776625
30959,0.9815,0.9295
30960,0.726,0.604375
30961,0.533375,0.597125
30962,0.002125,0.035125
30963,0.545375,0.95825
30964,0.08025,0.458625
30965,0.126625,0.573
30966,0.001,0.01
30967,0.988125,0.949
30968,0.2605,0.65375
30969,0.69825,0.94475
30970,0.02175,0.020125
30971,0.00225,0
30972,0.79925,0.54225
30973,0.0955,0.141625
30974,0.114875,0.775875
30975,0.870125,0.731125
30976,0.38725,0.347125
30977,0.048875,0.30675
30978,0.99775,1
30979,0.78875,0.91275
30980,0.99775,0.995125
30981,0.34475,0.114375
30982,0.006625,0.060375
30983,0.157625,0.908125
30984,0.686625,0.648375
30985,0.987,0.90425
30986,0.012125,0.01475
30987,0.003375,0
30988,0.79175,0.98475
30989,0.229375,0.923125
30990,0.984375,0.944625
30991,0.0035,0.01025
30992,0.298875,0.253875
30993,0.00525,0
30994,0.012125,0.168125
30995,0.311875,0.062875
30996,0.1375,0.4805
30997,0.568375,0.886375
30998,0.535375,0.67575
30999,0.5175,0.953125
31000,0.003125,0.030375
31001,0.918625,0.963125
31002,0.00325,0.00975
31003,0,0
31004,0.95875,0.99475
31005,0.91825,0.675375
31006,0.002125,0.01525
31007,0.05175,0.5605
31008,0.679375,0.3855
31009,0.0845,0.278375
31010,0.971125,0.786625
31011,0.81925,0.856125
31012,0.770125,0.320875
31013,0.615375,0.349375
31014,0.021875,0.025125
31015,0.00525,0.13175
31016,0.743125,0.704875
31017,0.196,0.3045
31018,0.52225,0.3305
31019,0.27975,0.628375
31020,0.23975,0.65375
31021,0.213375,0.065875
31022,0.756625,0.969125
31023,0.008875,0.055375
31024,0.021,0.21225
31025,1,1
31026,0.00325,0.06475
31027,0.9945,0.980375
31028,0.058875,0.73075
31029,0.002125,0.000125
31030,0.29675,0.10675
31031,0.046375,0.41875
31032,0.09175,0.28175
31033,0.001,0
31034,0.1165,0.799875
31035,1,0.999625
31036,0.71975,0.868125
31037,0.004375,0.071625
31038,0.13825,0.423375
31039,0.230875,0.823
31040,0.319125,0.134
31041,0.22775,0.959625
31042,0.2955,0.192875
31043,0.024625,0.60125
31044,0.07225,0.1925
31045,0.10175,0.373875
31046,0.318125,0.69925
31047,0,0.015
31048,0.901625,0.948625
31049,0.315625,0.046
31050,0,0
31051,0.059625,0.169625
31052,0.953125,0.884125
31053,0.010125,0.126
31054,0.659625,0.603125
31055,0.58125,0.216125
31056,0.01125,0.010375
31057,0.92775,0.67
31058,0.1715,0.8425
31059,0.1285,0.334
31060,0.96925,0.917625
31061,0.018625,0.242875
31062,0.666125,0.618625
31063,0.6835,0.953
31064,0.4785,0.214125
31065,0.165625,0.035875
31066,0.881875,0.969875
31067,0.22525,0.03075
31068,0.309625,0.43925
31069,0.988125,0.995125
31070,0.078,0.368
31071,0.707,0.593
31072,0.001125,0
31073,0.756625,0.97
31074,0.204,0.88275
31075,0.173875,0.66875
31076,0.834375,0.995
31077,0.56,0.418875
31078,0.001125,0.000125
31079,0.930875,0.9235
31080,0.85675,0.94275
31081,0.23975,0.74425
31082,0.537,0.555375
31083,0.455,0.9025
31084,0.001125,0.009875
31085,0.0075,0.031
31086,0.051625,0.226125
31087,0.516375,0.94925
31088,0.07425,0.830375
31089,0.012125,0.0355
31090,0.91625,0.768125
31091,0.168625,0.699625
31092,0.002125,0
31093,0.00225,0.000125
31094,0.104,0.718875
31095,0.2365,0.110875
31096,0.321625,0.0515
31097,0.99775,0.974625
31098,0.001,0
31099,0.12025,0.17175
31100,0.16625,0.81875
31101,0.05775,0.327875
31102,0.934375,0.92375
31103,0.822125,1
31104,0.07475,0.825875
31105,0.1575,0.669125
31106,0.220125,0.662875
31107,0.117125,0.399625
31108,0.0165,0.08075
31109,0.499625,0.087375
31110,0.00225,0.026
31111,0.06225,0.7705
31112,0.006625,0.01625
31113,0.28025,0.190125
31114,0.210375,0.909125
31115,0.0065,0.030375
31116,0.0165,0.04075
31117,0.805375,1
31118,0.075875,0.68425
31119,0.12425,0.2935
31120,0.010625,0.000125
31121,0.99225,0.964375
31122,0.883625,0.643625
31123,0.315125,0.045125
31124,0.01525,0.00525
31125,0.685625,0.542625
31126,0.024125,0.060875
31127,0.504125,0.09775
31128,0.169125,0.6945
31129,0.001,0
31130,0.004375,0
31131,0.982,0.939
31132,0.3725,0.97425
31133,0.0085,0.019625
31134,0.1645,0.60375
31135,0.055375,0.70975
31136,0.92775,0.87175
31137,0.0035,0.029875
31138,0.964875,0.788625
31139,0.65525,0.71125
31140,0.0035,0.009875
31141,0.632875,0.858125
31142,0.9965,0.969875
31143,0.6635,0.5875
31144,0.098875,0.8055
31145,0.6985,0.576875
31146,0.01475,0.015125
31147,0.4835,0.471125
31148,0.4195,0.597625
31149,0.0035,0.085375
31150,0.12475,0.846875
31151,0,0
31152,0.053125,0.39825
31153,0.0055,0.024875
31154,0.77775,0.442375
31155,0.993625,1
31156,0.011,0.005125
31157,0.57525,0.94525
31158,1,1
31159,0.015375,0.01075
31160,0.001125,0.25775
31161,0.5925,0.43175
31162,0.88775,0.97
31163,0.558625,0.507125
31164,0.215125,0.429875
31165,0.61725,0.37025
31166,0.040875,0.167375
31167,0.0055,0.02525
31168,0.144,0.413875
31169,0.01425,0.22325
31170,0.35425,0.08175
31171,0.579625,0.231
31172,0.993625,1
31173,0.1525,0.8315
31174,0.510875,0.489125
31175,0.370875,0.0965
31176,0.753125,0.461125
31177,0.33075,0.933875
31178,0.686875,0.882875
31179,0.7245,0.883875
31180,0.113,0.669375
31181,0.8455,0.594625
31182,0.078625,0.546125
31183,0.34125,0.3195
31184,0.001,0
31185,0.373625,0.262625
31186,0.992125,0.974375
31187,0.00325,0
31188,0.279375,0.0675
31189,0.026375,0.3415
31190,0.167,0.222375
31191,0.531875,0.484625
31192,0.001125,0
31193,0.0175,0.061
31194,0.034375,0.33275
31195,0.6375,0.24425
31196,0.586625,0.837625
31197,0.027125,0.294875
31198,0.006625,0.000125
31199,0.36075,0.462
31200,0.152,0.512125
31201,0.0075,0.085875
31202,0.8515,0.99475
31203,0.001,0
31204,0.009875,0.004875
31205,0.12075,0.994875
31206,0.312375,0.35925
31207,0.01,0.060875
31208,0.8145,0.97
31209,0.51225,0.567625
31210,0.496375,0.779875
31211,0.00625,0.010375
31212,0.294875,0.4555
31213,0.004375,0.076
31214,0.34075,0.364375
31215,0.249375,0.82025
31216,0.001125,0
31217,0.492375,0.8835
31218,0.99675,1
31219,0.96475,0.919125
31220,0.223625,0.241125
31221,0.476125,0.719
31222,0.5305,0.689375
31223,0.531875,0.4215
31224,0.187375,0.700875
31225,0.003125,0.005
31226,0.837125,1
31227,0.002125,0.06025
31228,0.74325,0.4915
31229,0.91225,0.88825
31230,0.05925,0.20725
31231,0.002125,0.0255
31232,0.20325,0.882
31233,0.88625,0.698
31234,0.789125,0.954625
31235,0.54175,0.459875
31236,0.677,0.969375
31237,0.16225,0.397875
31238,0.574375,0.8885
31239,0.89625,0.688625
31240,0.99475,0.9235
31241,0.188125,0.246
31242,0.009625,0
31243,0.12175,0.524
31244,0.733125,0.615625
31245,0.354625,0.37925
31246,0.002,0.153125
31247,0.073625,0.71375
31248,0.921875,0.80125
31249,0.009,0.029875
31250,0.726625,0.724375
31251,0.809125,0.9795
31252,0.51225,0.1795
31253,0.589875,0.994875
31254,0.285,0.351875
31255,0.31625,0.53425
31256,0.020125,0.381
31257,0.017375,0.451
31258,0.011875,0.005125
31259,0.883125,0.989875
31260,0.005375,0
31261,0.02425,0.034875
31262,0.955375,0.9895
31263,0.65225,0.16625
31264,0.06225,0.087125
31265,0.76,0.57225
31266,0.00125,0.00525
31267,0.830125,1
31268,0.836,0.999875
31269,0.009,0.311125
31270,0.349,0.7065
31271,0.059625,0.2285
31272,0.95775,0.96425
31273,0.573125,0.5105
31274,0.542875,0.706
31275,0.04075,0.04125
31276,0.116875,0.984375
31277,0.04475,0.118
31278,0.46675,0.301625
31279,0.014,0.09625
31280,0.517375,0.841
31281,0.002,0
31282,0.403625,0.617625
31283,0.0625,0.26675
31284,0.016875,0.00975
31285,0.204375,0.99975
31286,0.638,0.618375
31287,0.845,1
31288,0.02925,0.041
31289,0.529625,0.700375
31290,0.011,0.01
31291,0.245625,0.0555
31292,0.1235,0.96875
31293,0.162125,0.68575
31294,0.9635,1
31295,0.001,0.0405
31296,0.929,0.82475
31297,0.1255,0.984375
31298,0.230625,0.999875
31299,0.53775,0.375375
31300,0.7355,0.8275
31301,0.99875,0.989625
31302,0.16275,0.476
31303,0.004375,0.035125
31304,0.06075,0.22325
31305,0.72525,0.9395
31306,0.668625,0.8775
31307,0.001,0
31308,0.737375,0.618875
31309,0.14925,0.413625
31310,0.58075,0.712875
31311,0.039,0.143
31312,0.7315,0.776
31313,0.356375,0.10275
31314,0.748,0.474125
31315,0.008875,0.011125
31316,0.00875,0.03525
31317,0.003375,0
31318,0.069125,0.443875
31319,0.2645,0.669
31320,0.071125,0.896125
31321,0.39675,0.107375
31322,0.9425,0.97475
31323,0.926,0.942125
31324,0.00675,0
31325,0.707125,0.550375
31326,0.993375,0.954625
31327,0.073125,0.517375
31328,1,1
31329,0.181875,0.738875
31330,0,0
31331,0.097125,0.363375
31332,0.999,0.98475
31333,0.94725,0.8925
31334,0.482375,0.112625
31335,0.565125,0.087375
31336,0.204375,0.565
31337,0.03875,0.133375
31338,0.017625,0.0255
31339,0.054375,0.817375
31340,0.183875,0.182875
31341,0.76825,0.88575
31342,0.335875,0.29925
31343,0.127,0.3895
31344,0.9685,0.783125
31345,0.860125,0.974375
31346,0.440625,0.46975
31347,0.06175,0.47925
31348,0.8775,0.764375
31349,0.008875,0.086375
31350,0.47425,0.93375
31351,0.078125,0.746125
31352,0.001125,0
31353,0.076625,0.344125
31354,0.07625,0.720375
31355,0.091,0.886625
31356,0.04075,0.127
31357,0.84775,0.759
31358,0.00125,0.118125
31359,0.009,0.030125
31360,0.193625,0.08225
31361,0.728,0.607125
31362,0.00975,0.057
31363,0.71175,0.85325
31364,0.132375,0.30275
31365,0.575125,0.592625
31366,0.38575,0.116
31367,0.0065,0.03
31368,0.088625,0.478875
31369,0.774625,0.735125
31370,0.01175,0.021625
31371,0.003,0.015
31372,0.9835,0.954125
